prompt_id,prompt_text,template_type,category,subcategory,base_prompt_id,source_prompt_text,generation_method,corrupted_word
unc_03410,two cha in a cafe,two_objects_in_place,uncertain,corrupted_noisy,base_0682,two chairs in a cafe,truncate_word,chairs
unc_03411,two chairs in a lbrary,two_objects_in_place,uncertain,corrupted_noisy,base_0683,two chairs in a library,delete_char,library
unc_03412,two chairbs in a library,two_objects_in_place,uncertain,corrupted_noisy,base_0683,two chairs in a library,insert_char,chairs
unc_03413,two chairs in a libraro,two_objects_in_place,uncertain,corrupted_noisy,base_0683,two chairs in a library,substitute_char,library
unc_03414,two hcairs in a library,two_objects_in_place,uncertain,corrupted_noisy,base_0683,two chairs in a library,swap_adjacent_chars,chairs
unc_03415,two cha in a library,two_objects_in_place,uncertain,corrupted_noisy,base_0683,two chairs in a library,truncate_word,chairs
unc_03416,two chais in a school,two_objects_in_place,uncertain,corrupted_noisy,base_0684,two chairs in a school,delete_char,chairs
unc_03417,two cuhairs in a school,two_objects_in_place,uncertain,corrupted_noisy,base_0684,two chairs in a school,insert_char,chairs
unc_03418,two cmairs in a school,two_objects_in_place,uncertain,corrupted_noisy,base_0684,two chairs in a school,substitute_char,chairs
unc_03419,two chiars in a school,two_objects_in_place,uncertain,corrupted_noisy,base_0684,two chairs in a school,swap_adjacent_chars,chairs
unc_03420,two chairs in a sch,two_objects_in_place,uncertain,corrupted_noisy,base_0684,two chairs in a school,truncate_word,school
unc_03421,two chairs in a marke,two_objects_in_place,uncertain,corrupted_noisy,base_0685,two chairs in a market,delete_char,market
unc_03422,two cuhairs in a market,two_objects_in_place,uncertain,corrupted_noisy,base_0685,two chairs in a market,insert_char,chairs
unc_03423,two chairs in a maeket,two_objects_in_place,uncertain,corrupted_noisy,base_0685,two chairs in a market,substitute_char,market
unc_03424,two cahirs in a market,two_objects_in_place,uncertain,corrupted_noisy,base_0685,two chairs in a market,swap_adjacent_chars,chairs
unc_03425,two chairs in a mark,two_objects_in_place,uncertain,corrupted_noisy,base_0685,two chairs in a market,truncate_word,market
unc_03426,two cairs in a farm,two_objects_in_place,uncertain,corrupted_noisy,base_0686,two chairs in a farm,delete_char,chairs
unc_03427,two chairs in a fajrm,two_objects_in_place,uncertain,corrupted_noisy,base_0686,two chairs in a farm,insert_char,farm
unc_03428,two jhairs in a farm,two_objects_in_place,uncertain,corrupted_noisy,base_0686,two chairs in a farm,substitute_char,chairs
unc_03429,two chairs in a famr,two_objects_in_place,uncertain,corrupted_noisy,base_0686,two chairs in a farm,swap_adjacent_chars,farm
unc_03430,two chairs in a fa,two_objects_in_place,uncertain,corrupted_noisy,base_0686,two chairs in a farm,truncate_word,farm
unc_03431,two cairs in a field,two_objects_in_place,uncertain,corrupted_noisy,base_0687,two chairs in a field,delete_char,chairs
unc_03432,two chairs in a feield,two_objects_in_place,uncertain,corrupted_noisy,base_0687,two chairs in a field,insert_char,field
unc_03433,two chairs in a fieod,two_objects_in_place,uncertain,corrupted_noisy,base_0687,two chairs in a field,substitute_char,field
unc_03434,two chairs in a filed,two_objects_in_place,uncertain,corrupted_noisy,base_0687,two chairs in a field,swap_adjacent_chars,field
unc_03435,two chai in a field,two_objects_in_place,uncertain,corrupted_noisy,base_0687,two chairs in a field,truncate_word,chairs
unc_03436,two hairs in an airport,two_objects_in_place,uncertain,corrupted_noisy,base_0688,two chairs in an airport,delete_char,chairs
unc_03437,two kchairs in an airport,two_objects_in_place,uncertain,corrupted_noisy,base_0688,two chairs in an airport,insert_char,chairs
unc_03438,two chairs in an airzort,two_objects_in_place,uncertain,corrupted_noisy,base_0688,two chairs in an airport,substitute_char,airport
unc_03439,two charis in an airport,two_objects_in_place,uncertain,corrupted_noisy,base_0688,two chairs in an airport,swap_adjacent_chars,chairs
unc_03440,two chai in an airport,two_objects_in_place,uncertain,corrupted_noisy,base_0688,two chairs in an airport,truncate_word,chairs
unc_03441,two chair in a station,two_objects_in_place,uncertain,corrupted_noisy,base_0689,two chairs in a station,delete_char,chairs
unc_03442,two chaibrs in a station,two_objects_in_place,uncertain,corrupted_noisy,base_0689,two chairs in a station,insert_char,chairs
unc_03443,two chairs in a stamion,two_objects_in_place,uncertain,corrupted_noisy,base_0689,two chairs in a station,substitute_char,station
unc_03444,two chairs in a statino,two_objects_in_place,uncertain,corrupted_noisy,base_0689,two chairs in a station,swap_adjacent_chars,station
unc_03445,two chairs in a stati,two_objects_in_place,uncertain,corrupted_noisy,base_0689,two chairs in a station,truncate_word,station
unc_03446,two tales in a room,two_objects_in_place,uncertain,corrupted_noisy,base_0690,two tables in a room,delete_char,tables
unc_03447,two tablems in a room,two_objects_in_place,uncertain,corrupted_noisy,base_0690,two tables in a room,insert_char,tables
unc_03448,two tables in a rsom,two_objects_in_place,uncertain,corrupted_noisy,base_0690,two tables in a room,substitute_char,room
unc_03449,two tables in a romo,two_objects_in_place,uncertain,corrupted_noisy,base_0690,two tables in a room,swap_adjacent_chars,room
unc_03450,two tables in a ro,two_objects_in_place,uncertain,corrupted_noisy,base_0690,two tables in a room,truncate_word,room
unc_03451,two tales in a street,two_objects_in_place,uncertain,corrupted_noisy,base_0691,two tables in a street,delete_char,tables
unc_03452,two rtables in a street,two_objects_in_place,uncertain,corrupted_noisy,base_0691,two tables in a street,insert_char,tables
unc_03453,two tables in a stryet,two_objects_in_place,uncertain,corrupted_noisy,base_0691,two tables in a street,substitute_char,street
unc_03454,two tablse in a street,two_objects_in_place,uncertain,corrupted_noisy,base_0691,two tables in a street,swap_adjacent_chars,tables
unc_03455,two tables in a stree,two_objects_in_place,uncertain,corrupted_noisy,base_0691,two tables in a street,truncate_word,street
unc_03456,two tabls in a park,two_objects_in_place,uncertain,corrupted_noisy,base_0692,two tables in a park,delete_char,tables
unc_03457,two tables in a parkk,two_objects_in_place,uncertain,corrupted_noisy,base_0692,two tables in a park,insert_char,park
unc_03458,two aables in a park,two_objects_in_place,uncertain,corrupted_noisy,base_0692,two tables in a park,substitute_char,tables
unc_03459,two tables in a aprk,two_objects_in_place,uncertain,corrupted_noisy,base_0692,two tables in a park,swap_adjacent_chars,park
unc_03460,two tables in a pa,two_objects_in_place,uncertain,corrupted_noisy,base_0692,two tables in a park,truncate_word,park
unc_03461,two table in a kitchen,two_objects_in_place,uncertain,corrupted_noisy,base_0693,two tables in a kitchen,delete_char,tables
unc_03462,two tablesl in a kitchen,two_objects_in_place,uncertain,corrupted_noisy,base_0693,two tables in a kitchen,insert_char,tables
unc_03463,two tables in a kitchrn,two_objects_in_place,uncertain,corrupted_noisy,base_0693,two tables in a kitchen,substitute_char,kitchen
unc_03464,two tables in a iktchen,two_objects_in_place,uncertain,corrupted_noisy,base_0693,two tables in a kitchen,swap_adjacent_chars,kitchen
unc_03465,two tab in a kitchen,two_objects_in_place,uncertain,corrupted_noisy,base_0693,two tables in a kitchen,truncate_word,tables
unc_03466,two tabes in a beach,two_objects_in_place,uncertain,corrupted_noisy,base_0694,two tables in a beach,delete_char,tables
unc_03467,two tables in a beacxh,two_objects_in_place,uncertain,corrupted_noisy,base_0694,two tables in a beach,insert_char,beach
unc_03468,two tabkes in a beach,two_objects_in_place,uncertain,corrupted_noisy,base_0694,two tables in a beach,substitute_char,tables
unc_03469,two tablse in a beach,two_objects_in_place,uncertain,corrupted_noisy,base_0694,two tables in a beach,swap_adjacent_chars,tables
unc_03470,two tabl in a beach,two_objects_in_place,uncertain,corrupted_noisy,base_0694,two tables in a beach,truncate_word,tables
unc_03471,two tables in an ofice,two_objects_in_place,uncertain,corrupted_noisy,base_0695,two tables in an office,delete_char,office
unc_03472,two tablems in an office,two_objects_in_place,uncertain,corrupted_noisy,base_0695,two tables in an office,insert_char,tables
unc_03473,two kables in an office,two_objects_in_place,uncertain,corrupted_noisy,base_0695,two tables in an office,substitute_char,tables
unc_03474,two talbes in an office,two_objects_in_place,uncertain,corrupted_noisy,base_0695,two tables in an office,swap_adjacent_chars,tables
unc_03475,two tables in an offic,two_objects_in_place,uncertain,corrupted_noisy,base_0695,two tables in an office,truncate_word,office
unc_03476,two table in a garden,two_objects_in_place,uncertain,corrupted_noisy,base_0696,two tables in a garden,delete_char,tables
unc_03477,two tables in a gardenn,two_objects_in_place,uncertain,corrupted_noisy,base_0696,two tables in a garden,insert_char,garden
unc_03478,two bables in a garden,two_objects_in_place,uncertain,corrupted_noisy,base_0696,two tables in a garden,substitute_char,tables
unc_03479,two tables in a graden,two_objects_in_place,uncertain,corrupted_noisy,base_0696,two tables in a garden,swap_adjacent_chars,garden
unc_03480,two tables in a garde,two_objects_in_place,uncertain,corrupted_noisy,base_0696,two tables in a garden,truncate_word,garden
unc_03481,two tables in a orest,two_objects_in_place,uncertain,corrupted_noisy,base_0697,two tables in a forest,delete_char,forest
unc_03482,two tables in a foresqt,two_objects_in_place,uncertain,corrupted_noisy,base_0697,two tables in a forest,insert_char,forest
unc_03483,two tables in a forert,two_objects_in_place,uncertain,corrupted_noisy,base_0697,two tables in a forest,substitute_char,forest
unc_03484,two tables in a foerst,two_objects_in_place,uncertain,corrupted_noisy,base_0697,two tables in a forest,swap_adjacent_chars,forest
unc_03485,two tables in a for,two_objects_in_place,uncertain,corrupted_noisy,base_0697,two tables in a forest,truncate_word,forest
unc_03486,two tables in a desrt,two_objects_in_place,uncertain,corrupted_noisy,base_0698,two tables in a desert,delete_char,desert
unc_03487,two tables in a desernt,two_objects_in_place,uncertain,corrupted_noisy,base_0698,two tables in a desert,insert_char,desert
unc_03488,two trbles in a desert,two_objects_in_place,uncertain,corrupted_noisy,base_0698,two tables in a desert,substitute_char,tables
unc_03489,two tabels in a desert,two_objects_in_place,uncertain,corrupted_noisy,base_0698,two tables in a desert,swap_adjacent_chars,tables
unc_03490,two tables in a deser,two_objects_in_place,uncertain,corrupted_noisy,base_0698,two tables in a desert,truncate_word,desert
unc_03491,two table in a city,two_objects_in_place,uncertain,corrupted_noisy,base_0699,two tables in a city,delete_char,tables
unc_03492,two tabples in a city,two_objects_in_place,uncertain,corrupted_noisy,base_0699,two tables in a city,insert_char,tables
unc_03493,two tablef in a city,two_objects_in_place,uncertain,corrupted_noisy,base_0699,two tables in a city,substitute_char,tables
unc_03494,two tables in a icty,two_objects_in_place,uncertain,corrupted_noisy,base_0699,two tables in a city,swap_adjacent_chars,city
unc_03495,two tables in a cit,two_objects_in_place,uncertain,corrupted_noisy,base_0699,two tables in a city,truncate_word,city
unc_03496,two tales in a village,two_objects_in_place,uncertain,corrupted_noisy,base_0700,two tables in a village,delete_char,tables
unc_03497,two tables in a qvillage,two_objects_in_place,uncertain,corrupted_noisy,base_0700,two tables in a village,insert_char,village
unc_03498,two lables in a village,two_objects_in_place,uncertain,corrupted_noisy,base_0700,two tables in a village,substitute_char,tables
unc_03499,two tables in a village,two_objects_in_place,uncertain,corrupted_noisy,base_0700,two tables in a village,swap_adjacent_chars,village
unc_03500,two tables in a villa,two_objects_in_place,uncertain,corrupted_noisy,base_0700,two tables in a village,truncate_word,village
unc_03501,two tables in a estaurant,two_objects_in_place,uncertain,corrupted_noisy,base_0701,two tables in a restaurant,delete_char,restaurant
unc_03502,two tzables in a restaurant,two_objects_in_place,uncertain,corrupted_noisy,base_0701,two tables in a restaurant,insert_char,tables
unc_03503,two tables in a jestaurant,two_objects_in_place,uncertain,corrupted_noisy,base_0701,two tables in a restaurant,substitute_char,restaurant
unc_03504,two tables in a resaturant,two_objects_in_place,uncertain,corrupted_noisy,base_0701,two tables in a restaurant,swap_adjacent_chars,restaurant
unc_03505,two tab in a restaurant,two_objects_in_place,uncertain,corrupted_noisy,base_0701,two tables in a restaurant,truncate_word,tables
unc_03506,two tables in a afe,two_objects_in_place,uncertain,corrupted_noisy,base_0702,two tables in a cafe,delete_char,cafe
unc_03507,two tablles in a cafe,two_objects_in_place,uncertain,corrupted_noisy,base_0702,two tables in a cafe,insert_char,tables
unc_03508,two nables in a cafe,two_objects_in_place,uncertain,corrupted_noisy,base_0702,two tables in a cafe,substitute_char,tables
unc_03509,two tables in a caef,two_objects_in_place,uncertain,corrupted_noisy,base_0702,two tables in a cafe,swap_adjacent_chars,cafe
unc_03510,two tables in a ca,two_objects_in_place,uncertain,corrupted_noisy,base_0702,two tables in a cafe,truncate_word,cafe
unc_03511,two tables in a librar,two_objects_in_place,uncertain,corrupted_noisy,base_0703,two tables in a library,delete_char,library
unc_03512,two tables in a libraryx,two_objects_in_place,uncertain,corrupted_noisy,base_0703,two tables in a library,insert_char,library
unc_03513,two trbles in a library,two_objects_in_place,uncertain,corrupted_noisy,base_0703,two tables in a library,substitute_char,tables
unc_03514,two tables in a libarry,two_objects_in_place,uncertain,corrupted_noisy,base_0703,two tables in a library,swap_adjacent_chars,library
unc_03515,two tables in a librar,two_objects_in_place,uncertain,corrupted_noisy,base_0703,two tables in a library,truncate_word,library
unc_03516,two tables in a chool,two_objects_in_place,uncertain,corrupted_noisy,base_0704,two tables in a school,delete_char,school
unc_03517,two tables in a schhool,two_objects_in_place,uncertain,corrupted_noisy,base_0704,two tables in a school,insert_char,school
unc_03518,two tables in a scsool,two_objects_in_place,uncertain,corrupted_noisy,base_0704,two tables in a school,substitute_char,school
unc_03519,two tabels in a school,two_objects_in_place,uncertain,corrupted_noisy,base_0704,two tables in a school,swap_adjacent_chars,tables
unc_03520,two tables in a sch,two_objects_in_place,uncertain,corrupted_noisy,base_0704,two tables in a school,truncate_word,school
unc_03521,two tbles in a market,two_objects_in_place,uncertain,corrupted_noisy,base_0705,two tables in a market,delete_char,tables
unc_03522,two tablues in a market,two_objects_in_place,uncertain,corrupted_noisy,base_0705,two tables in a market,insert_char,tables
